EmpID,Work_Date,Clock_Time,Attendance_Event,Exception_Type
2682,2025-01-28,15:11,Clock Out,No Exception
2682,2025-01-29,07:38,Clock In,No Exception
2682,2025-01-29,15:53,Clock Out,No Exception
2682,2025-01-30,09:40,Clock In,No Exception
2682,2025-01-30,19:04,Clock Out,No Exception
2682,2025-01-31,06:32,Clock In,No Exception
2682,2025-01-31,14:32,Clock Out,No Exception
2682,2025-02-02,06:02,Clock In,No Exception
2682,2025-02-02,15:09,Clock Out,No Exception
2682,2025-02-03,06:06,Clock In,No Exception
2682,2025-02-03,14:00,Clock Out,No Exception
2682,2025-02-04,06:18,Clock In,No Exception
2682,2025-02-04,14:31,Clock Out,No Exception
2682,2025-02-05,08:32,Clock In,No Exception
2682,2025-02-05,17:37,Clock Out,No Exception
2682,2025-02-06,07:01,Clock In,No Exception
2682,2025-02-06,16:31,Clock Out,No Exception
2682,2025-02-07,08:29,Clock In,No Exception
2682,2025-02-07,16:28,Clock Out,No Exception
2682,2025-02-10,09:30,Clock In,No Exception
2682,2025-02-10,17:59,Clock Out,No Exception
2682,2025-02-11,08:02,Clock In,No Exception
2682,2025-02-11,17:30,Clock Out,No Exception
2682,2025-02-12,08:49,Clock In,No Exception
2682,2025-02-12,17:10,Clock Out,No Exception
2682,2025-02-13,09:01,Clock In,No Exception
2682,2025-02-13,18:38,Clock Out,No Exception
2682,2025-02-14,07:25,Clock In,No Exception
2682,2025-02-14,16:23,Clock Out,No Exception
2682,2025-02-17,07:34,Clock In,No Exception
2682,2025-02-17,16:40,Clock Out,No Exception
2682,2025-02-18,09:53,Clock In,No Exception
2682,2025-02-18,19:16,Clock Out,No Exception
2682,2025-02-19,08:24,Clock In,No Exception
2682,2025-02-19,16:58,Clock Out,No Exception
2682,2025-02-20,08:55,Clock In,No Exception
2682,2025-02-20,16:38,Clock Out,No Exception
2682,2025-02-21,08:09,Clock In,No Exception
2682,2025-02-21,17:44,Clock Out,No Exception
2682,2025-02-24,09:12,Clock In,No Exception
2682,2025-02-24,18:44,Clock Out,No Exception
2682,2025-02-25,07:54,Clock In,No Exception
2682,2025-02-25,16:59,Clock Out,No Exception
2682,2025-02-26,09:30,Clock In,No Exception
2682,2025-02-26,18:52,Clock Out,No Exception
2682,2025-02-27,07:37,Clock In,No Exception
2682,2025-02-27,16:42,Clock Out,No Exception
2682,2025-02-28,09:15,Clock In,No Exception
2682,2025-02-28,17:07,Clock Out,No Exception
2682,2025-03-01,06:51,Clock In,No Exception
2682,2025-03-01,15:10,Clock Out,No Exception
3174,2025-01-01,06:57,Clock In,No Exception
3174,2025-01-01,15:03,Clock Out,No Exception
3174,2025-01-02,07:29,Clock In,No Exception
3174,2025-01-02,16:12,Clock Out,No Exception
3174,2025-01-03,07:51,Clock In,No Exception
3174,2025-01-03,17:15,Clock Out,No Exception
3174,2025-01-06,07:38,Clock In,No Exception
3174,2025-01-06,15:50,Clock Out,No Exception
3174,2025-01-07,07:33,Clock In,No Exception
3174,2025-01-07,16:04,Clock Out,No Exception
3174,2025-01-08,06:06,Clock In,No Exception
3174,2025-01-08,15:28,Clock Out,No Exception
3174,2025-01-09,07:05,Clock In,No Exception
3174,2025-01-09,15:46,Clock Out,No Exception
3174,2025-01-10,07:17,Clock In,No Exception
3174,2025-01-10,16:59,Clock Out,No Exception
3174,2025-01-13,09:33,Clock In,No Exception
3174,2025-01-13,18:16,Clock Out,No Exception
3174,2025-01-14,08:55,Clock In,No Exception
3174,2025-01-14,17:06,Clock Out,No Exception
3174,2025-01-15,07:02,Clock In,No Exception
3174,2025-01-15,14:42,Clock Out,No Exception
3174,2025-01-16,07:14,Clock In,No Exception
3174,2025-01-16,16:05,Clock Out,No Exception
3174,2025-01-17,08:32,Clock In,No Exception
3174,2025-01-17,17:55,Clock Out,No Exception
3174,2025-01-20,08:31,Clock In,No Exception
3174,2025-01-20,16:23,Clock Out,No Exception
3174,2025-01-21,06:00,Clock In,No Exception
3174,2025-01-21,15:18,Clock Out,No Exception
3174,2025-01-22,06:52,Clock In,No Exception
3174,2025-01-22,16:41,Clock Out,No Exception
3174,2025-01-23,09:20,Clock In,No Exception
3174,2025-01-23,18:31,Clock Out,No Exception
3174,2025-01-24,06:54,Clock In,No Exception
3174,2025-01-24,14:59,Clock Out,No Exception
3174,2025-01-27,08:34,Clock In,No Exception
3174,2025-01-27,16:35,Clock Out,No Exception
3174,2025-01-28,07:04,Clock In,No Exception
3174,2025-01-28,14:52,Clock Out,No Exception
3174,2025-01-29,07:53,Clock In,No Exception
3174,2025-01-29,16:05,Clock Out,No Exception
3174,2025-01-30,08:35,Clock In,No Exception
3174,2025-01-30,16:48,Clock Out,No Exception
3174,2025-01-31,06:38,Clock In,No Exception
3174,2025-01-31,15:06,Clock Out,No Exception
3174,2025-02-03,06:23,Clock In,No Exception
3174,2025-02-03,15:42,Clock Out,No Exception
3174,2025-02-04,09:01,Clock In,No Exception
3174,2025-02-04,18:48,Clock Out,No Exception
3174,2025-02-05,09:43,Clock In,No Exception
3174,2025-02-05,18:57,Clock Out,No Exception
3174,2025-02-06,09:46,Clock In,No Exception
3174,2025-02-06,17:18,Clock Out,No Exception
3174,2025-02-07,06:27,Clock In,No Exception
3174,2025-02-07,14:12,Clock Out,No Exception
3174,2025-02-10,08:38,Clock In,No Exception
3174,2025-02-10,17:13,Clock Out,No Exception
3174,2025-02-11,09:46,Clock In,No Exception
3174,2025-02-11,18:33,Clock Out,No Exception
3174,2025-02-12,06:39,Clock In,No Exception
3174,2025-02-12,16:32,Clock Out,No Exception
3174,2025-02-13,08:09,Clock In,No Exception
3174,2025-02-13,17:44,Clock Out,No Exception
3174,2025-02-14,09:05,Clock In,No Exception
3174,2025-02-14,18:26,Clock Out,No Exception
3174,2025-02-16,06:36,Clock In,No Exception
3174,2025-02-16,14:06,Clock Out,No Exception
3174,2025-02-17,06:18,Clock In,No Exception
3174,2025-02-17,16:07,Clock Out,No Exception
3174,2025-02-18,06:24,Clock In,No Exception
3174,2025-02-18,14:55,Clock Out,No Exception
3174,2025-02-19,07:46,Clock In,No Exception
3174,2025-02-19,15:38,Clock Out,No Exception
3174,2025-02-20,06:24,Clock In,No Exception
3174,2025-02-20,15:27,Clock Out,No Exception
3174,2025-02-21,07:17,Clock In,No Exception
3174,2025-02-21,15:43,Clock Out,No Exception
3174,2025-02-24,08:33,Clock In,No Exception
3174,2025-02-24,17:54,Clock Out,No Exception
3174,2025-02-25,07:45,Clock In,No Exception
3174,2025-02-25,16:02,Clock Out,No Exception
3174,2025-02-26,09:08,Clock In,No Exception
3174,2025-02-26,17:36,Clock Out,No Exception
3174,2025-02-27,09:38,Clock In,No Exception
3174,2025-02-27,18:29,Clock Out,No Exception
3174,2025-02-28,07:27,Clock In,No Exception
3174,2025-02-28,17:02,Clock Out,No Exception
1271,2025-01-01,09:51,Clock In,No Exception
1271,2025-01-01,18:07,Clock Out,No Exception
1271,2025-01-02,09:57,Clock In,No Exception
1271,2025-01-02,18:07,Clock Out,No Exception
1271,2025-01-03,07:43,Clock In,No Exception
1271,2025-01-03,15:58,Clock Out,No Exception
1271,2025-01-06,07:12,Clock In,No Exception
1271,2025-01-06,16:00,Clock Out,No Exception
1271,2025-01-07,07:00,Clock In,No Exception
1271,2025-01-07,16:07,Clock Out,No Exception
1271,2025-01-08,06:43,Clock In,No Exception
1271,2025-01-08,14:43,Clock Out,No Exception
1271,2025-01-09,07:21,Clock In,No Exception
1271,2025-01-09,17:09,Clock Out,No Exception
1271,2025-01-10,07:00,Clock In,No Exception
1271,2025-01-10,16:34,Clock Out,No Exception
1271,2025-01-13,06:34,Clock In,No Exception
1271,2025-01-13,14:37,Clock Out,No Exception
1271,2025-01-14,06:37,Clock In,No Exception
1271,2025-01-14,14:42,Clock Out,No Exception
1271,2025-01-15,09:37,Clock In,No Exception
1271,2025-01-15,17:40,Clock Out,No Exception
1271,2025-01-16,06:31,Clock In,No Exception
1271,2025-01-16,15:14,Clock Out,No Exception
1271,2025-01-17,07:33,Clock In,No Exception
1271,2025-01-17,16:51,Clock Out,No Exception
1271,2025-01-20,06:19,Clock In,No Exception
1271,2025-01-20,16:10,Clock Out,No Exception
1271,2025-01-21,07:40,Clock In,No Exception
1271,2025-01-21,15:25,Clock Out,No Exception
1271,2025-01-22,06:10,Clock In,No Exception
1271,2025-01-22,14:49,Clock Out,No Exception
1271,2025-01-23,07:05,Clock In,No Exception
1271,2025-01-23,16:17,Clock Out,No Exception
1271,2025-01-24,06:50,Clock In,No Exception
1271,2025-01-24,16:43,Clock Out,No Exception
1271,2025-01-27,06:04,Clock In,No Exception
1271,2025-01-27,14:25,Clock Out,No Exception
1271,2025-01-28,07:55,Clock In,No Exception
1271,2025-01-28,16:05,Clock Out,No Exception
1271,2025-01-29,08:19,Clock In,No Exception
1271,2025-01-29,17:27,Clock Out,No Exception
1271,2025-01-30,08:09,Clock In,No Exception
1271,2025-01-30,15:48,Clock Out,No Exception
1271,2025-01-31,08:30,Clock In,No Exception
1271,2025-01-31,16:54,Clock Out,No Exception
1271,2025-02-03,06:24,Clock In,No Exception
1271,2025-02-03,14:51,Clock Out,No Exception
1271,2025-02-04,06:26,Clock In,No Exception
1271,2025-02-04,15:07,Clock Out,No Exception
1271,2025-02-05,06:28,Clock In,No Exception
1271,2025-02-05,16:12,Clock Out,No Exception
1271,2025-02-06,06:30,Clock In,No Exception
1271,2025-02-06,14:53,Clock Out,No Exception
1271,2025-02-07,08:54,Clock In,No Exception
1271,2025-02-07,16:34,Clock Out,No Exception
1271,2025-02-10,07:57,Clock In,No Exception
1271,2025-02-10,16:25,Clock Out,No Exception
1271,2025-02-11,07:12,Clock In,No Exception
1271,2025-02-11,16:25,Clock Out,No Exception
1271,2025-02-12,09:05,Clock In,No Exception
1271,2025-02-12,16:43,Clock Out,No Exception
1271,2025-02-13,08:24,Clock In,No Exception
1271,2025-02-13,16:23,Clock Out,No Exception
1271,2025-02-14,09:15,Clock In,No Exception
1271,2025-02-14,19:03,Clock Out,No Exception
1271,2025-02-16,07:23,Clock In,No Exception
1271,2025-02-16,17:04,Clock Out,No Exception
1271,2025-02-17,06:18,Clock In,No Exception
1271,2025-02-17,15:35,Clock Out,No Exception
1271,2025-02-18,07:14,Clock In,No Exception
1271,2025-02-18,15:25,Clock Out,No Exception
1271,2025-02-19,08:13,Clock In,No Exception
1271,2025-02-19,16:32,Clock Out,No Exception
1271,2025-02-20,08:42,Clock In,No Exception
1271,2025-02-20,17:58,Clock Out,No Exception
1271,2025-02-21,06:39,Clock In,No Exception
1271,2025-02-21,14:37,Clock Out,No Exception
1271,2025-02-24,06:43,Clock In,No Exception
1271,2025-02-24,15:22,Clock Out,No Exception
1271,2025-02-25,09:04,Clock In,No Exception
1271,2025-02-25,18:10,Clock Out,No Exception
1271,2025-02-26,07:50,Clock In,No Exception
1271,2025-02-26,16:45,Clock Out,No Exception
1271,2025-02-27,07:06,Clock In,No Exception
1271,2025-02-27,15:47,Clock Out,No Exception
1271,2025-02-28,09:53,Clock In,No Exception
1271,2025-02-28,19:42,Clock Out,No Exception
1716,2025-01-01,08:22,Clock In,No Exception
1716,2025-01-01,16:23,Clock Out,No Exception
1716,2025-01-02,06:49,Clock In,No Exception
1716,2025-01-02,15:52,Clock Out,No Exception
1716,2025-01-03,06:11,Clock In,No Exception
1716,2025-01-03,15:42,Clock Out,No Exception
1716,2025-01-06,08:33,Clock In,No Exception
1716,2025-01-06,16:56,Clock Out,No Exception
1716,2025-01-07,07:21,Clock In,No Exception
1716,2025-01-07,17:20,Clock Out,No Exception
1716,2025-01-08,07:48,Clock In,No Exception
1716,2025-01-08,15:34,Clock Out,No Exception
1716,2025-01-09,09:06,Clock In,No Exception
1716,2025-01-09,19:04,Clock Out,No Exception
1716,2025-01-10,06:09,Clock In,No Exception
1716,2025-01-10,14:33,Clock Out,No Exception
1716,2025-01-13,06:22,Clock In,No Exception
1716,2025-01-13,15:53,Clock Out,No Exception
1716,2025-01-14,09:34,Clock In,No Exception
1716,2025-01-14,19:25,Clock Out,No Exception
1716,2025-01-15,09:37,Clock In,No Exception
1716,2025-01-15,18:07,Clock Out,No Exception
1716,2025-01-16,07:47,Clock In,No Exception
1716,2025-01-16,15:57,Clock Out,No Exception
1716,2025-01-17,07:22,Clock In,No Exception
1716,2025-01-17,15:37,Clock Out,No Exception
1716,2025-01-18,09:03,Clock In,No Exception
1716,2025-01-18,17:58,Clock Out,No Exception
1716,2025-01-20,07:46,Clock In,No Exception
1716,2025-01-20,16:38,Clock Out,No Exception
1716,2025-01-21,08:59,Clock In,No Exception
1716,2025-01-21,16:39,Clock Out,No Exception
1716,2025-01-22,09:47,Clock In,No Exception
1716,2025-01-22,18:54,Clock Out,No Exception
1716,2025-01-23,06:54,Clock In,No Exception
1716,2025-01-23,16:14,Clock Out,No Exception
1716,2025-01-24,07:49,Clock In,No Exception
1716,2025-01-24,17:26,Clock Out,No Exception
1716,2025-01-25,09:10,Clock In,No Exception
1716,2025-01-25,17:41,Clock Out,No Exception
1716,2025-01-27,07:46,Clock In,No Exception
1716,2025-01-27,15:21,Clock Out,No Exception
1716,2025-01-28,09:39,Clock In,No Exception
1716,2025-01-28,19:10,Clock Out,No Exception
1716,2025-01-29,06:25,Clock In,No Exception
1716,2025-01-29,15:26,Clock Out,No Exception
1716,2025-01-30,08:43,Clock In,No Exception
1716,2025-01-30,18:38,Clock Out,No Exception
1716,2025-01-31,06:27,Clock In,No Exception
1716,2025-01-31,15:51,Clock Out,No Exception
1716,2025-02-03,08:10,Clock In,No Exception
1716,2025-02-03,16:34,Clock Out,No Exception
1716,2025-02-04,08:39,Clock In,No Exception
1716,2025-02-04,16:17,Clock Out,No Exception
1716,2025-02-05,06:45,Clock In,No Exception
1716,2025-02-05,15:30,Clock Out,No Exception
1716,2025-02-06,08:42,Clock In,No Exception
1716,2025-02-06,17:23,Clock Out,No Exception
1716,2025-02-07,09:36,Clock In,No Exception
1716,2025-02-07,17:12,Clock Out,No Exception
1716,2025-02-10,07:55,Clock In,No Exception
1716,2025-02-10,17:03,Clock Out,No Exception
1716,2025-02-11,09:34,Clock In,No Exception
1716,2025-02-11,17:34,Clock Out,No Exception
1716,2025-02-12,07:12,Clock In,No Exception
1716,2025-02-12,15:11,Clock Out,No Exception
1716,2025-02-13,08:42,Clock In,No Exception
1716,2025-02-13,18:15,Clock Out,No Exception
1716,2025-02-14,09:09,Clock In,No Exception
1716,2025-02-14,17:43,Clock Out,No Exception
1716,2025-02-17,09:43,Clock In,No Exception
1716,2025-02-17,17:26,Clock Out,No Exception
1716,2025-02-18,07:55,Clock In,No Exception
1716,2025-02-18,17:41,Clock Out,No Exception
1716,2025-02-19,07:41,Clock In,No Exception
1716,2025-02-19,15:25,Clock Out,No Exception
1716,2025-02-20,06:50,Clock In,No Exception
1716,2025-02-20,16:33,Clock Out,No Exception
1716,2025-02-21,08:41,Clock In,No Exception
1716,2025-02-21,18:18,Clock Out,No Exception
1716,2025-02-22,09:17,Clock In,No Exception
1716,2025-02-22,18:17,Clock Out,No Exception
1716,2025-02-24,08:35,Clock In,No Exception
1716,2025-02-24,17:41,Clock Out,No Exception
1716,2025-02-25,07:40,Clock In,No Exception
1716,2025-02-25,15:11,Clock Out,No Exception
1716,2025-02-26,07:25,Clock In,No Exception
1716,2025-02-26,15:23,Clock Out,No Exception
1716,2025-02-27,09:27,Clock In,No Exception
1716,2025-02-27,17:19,Clock Out,No Exception
1716,2025-02-28,07:08,Clock In,No Exception
1716,2025-02-28,16:16,Clock Out,No Exception
1716,2025-03-01,07:27,Clock In,No Exception
1716,2025-03-01,16:11,Clock Out,No Exception
1392,2025-01-01,07:53,Clock In,No Exception
1392,2025-01-01,16:49,Clock Out,No Exception
1392,2025-01-02,08:27,Clock In,No Exception
1392,2025-01-02,17:28,Clock Out,No Exception
1392,2025-01-03,07:52,Clock In,No Exception
1392,2025-01-03,15:52,Clock Out,No Exception
1392,2025-01-06,07:53,Clock In,No Exception
1392,2025-01-06,16:02,Clock Out,No Exception
1392,2025-01-07,09:55,Clock In,No Exception
1392,2025-01-07,18:10,Clock Out,No Exception
1392,2025-01-08,09:21,Clock In,No Exception
1392,2025-01-08,18:07,Clock Out,No Exception
1392,2025-01-09,06:33,Clock In,No Exception
1392,2025-01-09,14:38,Clock Out,No Exception
1392,2025-01-10,06:28,Clock In,No Exception
1392,2025-01-10,16:16,Clock Out,No Exception
1392,2025-01-13,06:34,Clock In,No Exception
1392,2025-01-13,14:07,Clock Out,No Exception
1392,2025-01-14,09:17,Clock In,No Exception
1392,2025-01-14,18:24,Clock Out,No Exception
1392,2025-01-15,06:09,Clock In,No Exception
1392,2025-01-15,15:00,Clock Out,No Exception
1392,2025-01-16,09:36,Clock In,No Exception
1392,2025-01-16,19:27,Clock Out,No Exception
1392,2025-01-17,08:24,Clock In,No Exception
1392,2025-01-17,18:10,Clock Out,No Exception
1392,2025-01-18,08:02,Clock In,No Exception
1392,2025-01-18,17:29,Clock Out,No Exception
1392,2025-01-19,09:59,Clock In,No Exception
1392,2025-01-19,19:36,Clock Out,No Exception
1392,2025-01-20,07:05,Clock In,No Exception
1392,2025-01-20,15:16,Clock Out,No Exception
1392,2025-01-21,08:47,Clock In,No Exception
1392,2025-01-21,17:59,Clock Out,No Exception
1392,2025-01-22,06:43,Clock In,No Exception
1392,2025-01-22,16:28,Clock Out,No Exception
1392,2025-01-23,06:38,Clock In,No Exception
1392,2025-01-23,15:51,Clock Out,No Exception
1392,2025-01-24,09:34,Clock In,No Exception
1392,2025-01-24,18:18,Clock Out,No Exception
1392,2025-01-27,09:08,Clock In,No Exception
1392,2025-01-27,17:08,Clock Out,No Exception
1392,2025-01-28,08:11,Clock In,No Exception
1392,2025-01-28,16:52,Clock Out,No Exception
1392,2025-01-29,08:02,Clock In,No Exception
1392,2025-01-29,17:32,Clock Out,No Exception
1392,2025-01-30,08:21,Clock In,No Exception
1392,2025-01-30,17:40,Clock Out,No Exception
1392,2025-01-31,06:48,Clock In,No Exception
1392,2025-01-31,14:24,Clock Out,No Exception
1392,2025-02-01,09:30,Clock In,No Exception
1392,2025-02-01,18:10,Clock Out,No Exception
1392,2025-02-02,09:32,Clock In,No Exception
1392,2025-02-02,18:56,Clock Out,No Exception
1392,2025-02-03,09:31,Clock In,No Exception
1392,2025-02-03,17:58,Clock Out,No Exception
1392,2025-02-04,06:36,Clock In,No Exception
1392,2025-02-04,15:07,Clock Out,No Exception
1392,2025-02-05,08:28,Clock In,No Exception
1392,2025-02-05,18:05,Clock Out,No Exception
1392,2025-02-06,08:43,Clock In,No Exception
1392,2025-02-06,17:43,Clock Out,No Exception
1392,2025-02-07,06:12,Clock In,No Exception
1392,2025-02-07,14:04,Clock Out,No Exception
1392,2025-02-10,09:42,Clock In,No Exception
1392,2025-02-10,19:42,Clock Out,No Exception
1392,2025-02-11,09:54,Clock In,No Exception
1392,2025-02-11,18:03,Clock Out,No Exception
1392,2025-02-12,07:34,Clock In,No Exception
1392,2025-02-12,16:38,Clock Out,No Exception
1392,2025-02-13,07:32,Clock In,No Exception
1392,2025-02-13,16:44,Clock Out,No Exception
1392,2025-02-14,07:35,Clock In,No Exception
1392,2025-02-14,16:05,Clock Out,No Exception
1392,2025-02-17,06:11,Clock In,No Exception
1392,2025-02-17,14:31,Clock Out,No Exception
1392,2025-02-18,09:09,Clock In,No Exception
1392,2025-02-18,17:37,Clock Out,No Exception
1392,2025-02-19,08:01,Clock In,No Exception
1392,2025-02-19,17:54,Clock Out,No Exception
1392,2025-02-20,09:53,Clock In,No Exception
1392,2025-02-20,19:02,Clock Out,No Exception
1392,2025-02-21,08:13,Clock In,No Exception
1392,2025-02-21,16:48,Clock Out,No Exception
1392,2025-02-23,07:40,Clock In,No Exception
1392,2025-02-23,16:14,Clock Out,No Exception
1392,2025-02-24,09:53,Clock In,No Exception
1392,2025-02-24,18:13,Clock Out,No Exception
1392,2025-02-25,06:57,Clock In,No Exception
1392,2025-02-25,16:29,Clock Out,No Exception
1392,2025-02-26,06:18,Clock In,No Exception
1392,2025-02-26,15:21,Clock Out,No Exception
1392,2025-02-27,08:25,Clock In,No Exception
1392,2025-02-27,16:12,Clock Out,No Exception
1392,2025-02-28,08:11,Clock In,No Exception
1392,2025-02-28,16:57,Clock Out,No Exception
1392,2025-03-01,06:44,Clock In,No Exception
1392,2025-03-01,16:07,Clock Out,No Exception
2393,2025-01-01,08:05,Clock In,No Exception
2393,2025-01-01,16:12,Clock Out,No Exception
2393,2025-01-02,07:56,Clock In,No Exception
2393,2025-01-02,16:31,Clock Out,No Exception
2393,2025-01-03,06:12,Clock In,No Exception
2393,2025-01-03,14:47,Clock Out,No Exception
2393,2025-01-04,09:09,Clock In,No Exception
2393,2025-01-04,17:58,Clock Out,No Exception
2393,2025-01-06,07:05,Clock In,No Exception
2393,2025-01-06,14:35,Clock Out,No Exception
2393,2025-01-07,07:15,Clock In,No Exception
2393,2025-01-07,15:01,Clock Out,No Exception
2393,2025-01-08,06:37,Clock In,No Exception
2393,2025-01-08,15:12,Clock Out,No Exception
2393,2025-01-09,08:41,Clock In,No Exception
2393,2025-01-09,16:26,Clock Out,No Exception
2393,2025-01-10,08:25,Clock In,No Exception
2393,2025-01-10,18:20,Clock Out,No Exception
2393,2025-01-12,06:51,Clock In,No Exception
2393,2025-01-12,14:22,Clock Out,No Exception
2393,2025-01-13,08:18,Clock In,No Exception
2393,2025-01-13,16:54,Clock Out,No Exception
2393,2025-01-14,06:18,Clock In,No Exception
2393,2025-01-14,14:13,Clock Out,No Exception
2393,2025-01-15,08:24,Clock In,No Exception
2393,2025-01-15,16:41,Clock Out,No Exception
2393,2025-01-16,06:52,Clock In,No Exception
2393,2025-01-16,15:44,Clock Out,No Exception
2393,2025-01-17,09:36,Clock In,No Exception
2393,2025-01-17,19:17,Clock Out,No Exception
2393,2025-01-18,08:54,Clock In,No Exception
2393,2025-01-18,16:38,Clock Out,No Exception
2393,2025-01-20,09:13,Clock In,No Exception
2393,2025-01-20,18:32,Clock Out,No Exception
2393,2025-01-21,07:18,Clock In,No Exception
2393,2025-01-21,17:07,Clock Out,No Exception
2393,2025-01-22,06:35,Clock In,No Exception
2393,2025-01-22,14:11,Clock Out,No Exception
2393,2025-01-23,09:02,Clock In,No Exception
2393,2025-01-23,17:38,Clock Out,No Exception
2393,2025-01-24,09:50,Clock In,No Exception
2393,2025-01-24,19:49,Clock Out,No Exception
2393,2025-01-27,09:18,Clock In,No Exception
2393,2025-01-27,17:15,Clock Out,No Exception
2393,2025-01-28,06:52,Clock In,No Exception
2393,2025-01-28,16:48,Clock Out,No Exception
2393,2025-01-29,06:27,Clock In,No Exception
2393,2025-01-29,14:03,Clock Out,No Exception
2393,2025-01-30,06:00,Clock In,No Exception
2393,2025-01-30,14:07,Clock Out,No Exception
2393,2025-01-31,07:35,Clock In,No Exception
2393,2025-01-31,15:38,Clock Out,No Exception
2393,2025-02-02,07:41,Clock In,No Exception
2393,2025-02-02,17:09,Clock Out,No Exception
2393,2025-02-03,08:32,Clock In,No Exception
2393,2025-02-03,17:27,Clock Out,No Exception
2393,2025-02-04,08:18,Clock In,No Exception
2393,2025-02-04,18:06,Clock Out,No Exception
2393,2025-02-05,07:37,Clock In,No Exception
2393,2025-02-05,16:01,Clock Out,No Exception
2393,2025-02-06,09:11,Clock In,No Exception
2393,2025-02-06,16:42,Clock Out,No Exception
2393,2025-02-07,08:28,Clock In,No Exception
2393,2025-02-07,18:26,Clock Out,No Exception
2393,2025-02-10,09:41,Clock In,No Exception
2393,2025-02-10,18:47,Clock Out,No Exception
2393,2025-02-11,09:14,Clock In,No Exception
2393,2025-02-11,17:43,Clock Out,No Exception
2393,2025-02-12,06:15,Clock In,No Exception
2393,2025-02-12,13:53,Clock Out,No Exception
2393,2025-02-13,06:12,Clock In,No Exception
2393,2025-02-13,16:02,Clock Out,No Exception
2393,2025-02-14,09:08,Clock In,No Exception
2393,2025-02-14,18:20,Clock Out,No Exception
2393,2025-02-17,06:02,Clock In,No Exception
2393,2025-02-17,14:19,Clock Out,No Exception
2393,2025-02-18,06:25,Clock In,No Exception
2393,2025-02-18,15:14,Clock Out,No Exception
2393,2025-02-19,08:53,Clock In,No Exception
2393,2025-02-19,17:17,Clock Out,No Exception
2393,2025-02-20,06:40,Clock In,No Exception
2393,2025-02-20,16:37,Clock Out,No Exception
2393,2025-02-21,06:36,Clock In,No Exception
2393,2025-02-21,14:27,Clock Out,No Exception
2393,2025-02-22,08:13,Clock In,No Exception
2393,2025-02-22,16:06,Clock Out,No Exception
2393,2025-02-24,09:56,Clock In,No Exception
2393,2025-02-24,17:39,Clock Out,No Exception
2393,2025-02-25,08:09,Clock In,No Exception
2393,2025-02-25,16:13,Clock Out,No Exception
2393,2025-02-26,09:36,Clock In,No Exception
2393,2025-02-26,17:50,Clock Out,No Exception
2393,2025-02-27,07:32,Clock In,No Exception
2393,2025-02-27,16:58,Clock Out,No Exception
2393,2025-02-28,06:36,Clock In,No Exception
2393,2025-02-28,15:58,Clock Out,No Exception
3743,2025-01-01,07:49,Clock In,No Exception
3743,2025-01-01,15:29,Clock Out,No Exception
3743,2025-01-02,06:45,Clock In,No Exception
3743,2025-01-02,16:17,Clock Out,No Exception
3743,2025-01-03,07:08,Clock In,No Exception
3743,2025-01-03,15:59,Clock Out,No Exception
3743,2025-01-06,09:36,Clock In,No Exception
3743,2025-01-06,18:15,Clock Out,No Exception
3743,2025-01-07,06:05,Clock In,No Exception
3743,2025-01-07,14:41,Clock Out,No Exception
3743,2025-01-08,08:11,Clock In,No Exception
3743,2025-01-08,16:24,Clock Out,No Exception
3743,2025-01-09,09:55,Clock In,No Exception
3743,2025-01-09,17:49,Clock Out,No Exception
3743,2025-01-10,06:59,Clock In,No Exception
3743,2025-01-10,15:35,Clock Out,No Exception
3743,2025-01-13,09:52,Clock In,No Exception
3743,2025-01-13,18:52,Clock Out,No Exception
3743,2025-01-14,08:02,Clock In,No Exception
3743,2025-01-14,17:32,Clock Out,No Exception
3743,2025-01-15,08:12,Clock In,No Exception
3743,2025-01-15,16:56,Clock Out,No Exception
3743,2025-01-16,09:06,Clock In,No Exception
3743,2025-01-16,18:11,Clock Out,No Exception
3743,2025-01-17,08:08,Clock In,No Exception
3743,2025-01-17,17:40,Clock Out,No Exception
3743,2025-01-20,06:47,Clock In,No Exception
3743,2025-01-20,15:27,Clock Out,No Exception
3743,2025-01-21,08:31,Clock In,No Exception
3743,2025-01-21,16:31,Clock Out,No Exception
3743,2025-01-22,07:40,Clock In,No Exception
3743,2025-01-22,16:57,Clock Out,No Exception
3743,2025-01-23,09:20,Clock In,No Exception
3743,2025-01-23,18:59,Clock Out,No Exception
3743,2025-01-24,06:48,Clock In,No Exception
3743,2025-01-24,14:36,Clock Out,No Exception
3743,2025-01-27,06:54,Clock In,No Exception
3743,2025-01-27,16:45,Clock Out,No Exception
3743,2025-01-28,07:33,Clock In,No Exception
3743,2025-01-28,15:52,Clock Out,No Exception
3743,2025-01-29,06:00,Clock In,No Exception
3743,2025-01-29,14:49,Clock Out,No Exception
3743,2025-01-30,09:33,Clock In,No Exception
3743,2025-01-30,18:27,Clock Out,No Exception
3743,2025-01-31,08:39,Clock In,No Exception
3743,2025-01-31,18:29,Clock Out,No Exception
3743,2025-02-01,08:22,Clock In,No Exception
3743,2025-02-01,16:00,Clock Out,No Exception
3743,2025-02-03,09:18,Clock In,No Exception
3743,2025-02-03,19:07,Clock Out,No Exception
3743,2025-02-04,09:13,Clock In,No Exception
3743,2025-02-04,18:23,Clock Out,No Exception
3743,2025-02-05,07:50,Clock In,No Exception
3743,2025-02-05,15:41,Clock Out,No Exception
3743,2025-02-06,09:16,Clock In,No Exception
