EmpID,Pay_Period,Work_Date,Hours_Worked,Hourly_Rate,Gross_Pay
2636,2025-01,2025-01-27,9.62,32,307.84
2636,2025-01,2025-01-28,8.47,32,271.04
2636,2025-01,2025-01-29,9.77,32,312.64
2636,2025-01,2025-01-30,7.73,32,247.36
2636,2025-01,2025-01-31,7.65,32,244.8
2636,2025-01,2025-02-02,7.87,32,251.84
2636,2025-01,2025-02-03,7.58,32,242.56
2636,2025-01,2025-02-04,8.97,32,287.04
2636,2025-01,2025-02-05,8.1,32,259.2
2636,2025-01,2025-02-06,9.13,32,292.16
2636,2025-01,2025-02-07,7.52,32,240.64
2636,2025-01,2025-02-10,8.72,32,279.04
2636,2025-01,2025-02-11,8.03,32,256.96
2636,2025-01,2025-02-12,8.07,32,258.24
2636,2025-01,2025-02-13,7.73,32,247.36
2636,2025-01,2025-02-14,7.87,32,251.84
2636,2025-01,2025-02-17,8.87,32,283.84
2636,2025-01,2025-02-18,8.85,32,283.2
2636,2025-01,2025-02-19,8.9,32,284.8
2636,2025-01,2025-02-20,8.92,32,285.44
2636,2025-01,2025-02-21,9.9,32,316.8
2636,2025-01,2025-02-22,8.85,32,283.2
2636,2025-01,2025-02-23,9.53,32,304.96
2636,2025-01,2025-02-24,9.15,32,292.8
2636,2025-01,2025-02-25,8.73,32,279.36
2636,2025-01,2025-02-26,8.45,32,270.4
2636,2025-01,2025-02-27,8.13,32,260.16
2636,2025-01,2025-02-28,9.6,32,307.2
2640,2025-01,2025-01-01,8.03,32,256.96
2640,2025-01,2025-01-02,9.85,32,315.2
2640,2025-01,2025-01-03,9.88,32,316.16
2640,2025-01,2025-01-06,9.08,32,290.56
2640,2025-01,2025-01-07,7.87,32,251.84
2640,2025-01,2025-01-08,9.23,32,295.36
2640,2025-01,2025-01-09,8.6,32,275.2
2640,2025-01,2025-01-10,8.52,32,272.64
2640,2025-01,2025-01-13,9.77,32,312.64
2640,2025-01,2025-01-14,9.5,32,304.0
2640,2025-01,2025-01-15,9.4,32,300.8
2640,2025-01,2025-01-16,9.12,32,291.84
2640,2025-01,2025-01-17,8.55,32,273.6
2640,2025-01,2025-01-20,7.98,32,255.36
2640,2025-01,2025-01-21,9.88,32,316.16
2640,2025-01,2025-01-22,7.55,32,241.6
2640,2025-01,2025-01-23,8.78,32,280.96
2640,2025-01,2025-01-24,9.62,32,307.84
2640,2025-01,2025-01-27,7.67,32,245.44
2640,2025-01,2025-01-28,9.47,32,303.04
2640,2025-01,2025-01-29,8.72,32,279.04
2640,2025-01,2025-01-30,8.23,32,263.36
2640,2025-01,2025-01-31,9.45,32,302.4
2640,2025-01,2025-02-03,9.73,32,311.36
2640,2025-01,2025-02-04,9.17,32,293.44
2640,2025-01,2025-02-05,9.82,32,314.24
2640,2025-01,2025-02-06,7.75,32,248.0
2640,2025-01,2025-02-07,9.43,32,301.76
2640,2025-01,2025-02-10,7.68,32,245.76
2640,2025-01,2025-02-11,9.17,32,293.44
2640,2025-01,2025-02-12,9.68,32,309.76
2640,2025-01,2025-02-13,9.32,32,298.24
2640,2025-01,2025-02-14,9.95,32,318.4
2640,2025-01,2025-02-17,7.55,32,241.6
2640,2025-01,2025-02-18,8.75,32,280.0
2640,2025-01,2025-02-19,9.58,32,306.56
2640,2025-01,2025-02-20,7.97,32,255.04
2640,2025-01,2025-02-21,9.78,32,312.96
2640,2025-01,2025-02-24,9.35,32,299.2
2640,2025-01,2025-02-25,9.27,32,296.64
2640,2025-01,2025-02-26,8.8,32,281.6
2640,2025-01,2025-02-27,8.5,32,272.0
2640,2025-01,2025-02-28,7.75,32,248.0
2643,2025-01,2025-01-01,8.12,28,227.36
2643,2025-01,2025-01-02,7.67,28,214.76
2643,2025-01,2025-01-03,9.47,28,265.16
2643,2025-01,2025-01-06,9.3,28,260.4
2643,2025-01,2025-01-07,8.02,28,224.56
2643,2025-01,2025-01-08,7.9,28,221.2
2643,2025-01,2025-01-09,8.62,28,241.36
2643,2025-01,2025-01-10,10.0,28,280.0
2643,2025-01,2025-01-13,8.25,28,231.0
2643,2025-01,2025-01-14,9.9,28,277.2
2643,2025-01,2025-01-15,8.23,28,230.44
2643,2025-01,2025-01-16,7.72,28,216.16
2643,2025-01,2025-01-17,9.98,28,279.44
2643,2025-01,2025-01-20,8.48,28,237.44
2643,2025-01,2025-01-21,9.05,28,253.4
2643,2025-01,2025-01-22,9.47,28,265.16
2643,2025-01,2025-01-23,9.02,28,252.56
2643,2025-01,2025-01-24,9.35,28,261.8
2643,2025-01,2025-01-27,8.13,28,227.64
2643,2025-01,2025-01-28,8.72,28,244.16
2643,2025-01,2025-01-29,8.58,28,240.24
2643,2025-01,2025-01-30,8.67,28,242.76
2643,2025-01,2025-01-31,7.87,28,220.36
2643,2025-01,2025-02-03,7.75,28,217.0
2643,2025-01,2025-02-04,8.55,28,239.4
2643,2025-01,2025-02-05,9.47,28,265.16
2643,2025-01,2025-02-06,7.87,28,220.36
2643,2025-01,2025-02-07,9.7,28,271.6
2643,2025-01,2025-02-10,9.13,28,255.64
2643,2025-01,2025-02-11,9.47,28,265.16
2643,2025-01,2025-02-12,8.45,28,236.6
2643,2025-01,2025-02-13,9.03,28,252.84
2643,2025-01,2025-02-14,7.83,28,219.24
2643,2025-01,2025-02-17,9.07,28,253.96
2643,2025-01,2025-02-18,8.53,28,238.84
2643,2025-01,2025-02-19,8.53,28,238.84
2643,2025-01,2025-02-20,9.37,28,262.36
2643,2025-01,2025-02-21,9.8,28,274.4
2643,2025-01,2025-02-24,7.62,28,213.36
2643,2025-01,2025-02-25,8.6,28,240.8
2643,2025-01,2025-02-26,7.97,28,223.16
2643,2025-01,2025-02-27,8.75,28,245.0
2643,2025-01,2025-02-28,8.88,28,248.64
2643,2025-01,2025-03-01,8.17,28,228.76
2645,2025-01,2025-01-01,7.65,38,290.7
2645,2025-01,2025-01-02,9.65,38,366.7
2645,2025-01,2025-01-03,10.0,38,380.0
2645,2025-01,2025-01-05,8.55,38,324.9
2645,2025-01,2025-01-06,8.95,38,340.1
2645,2025-01,2025-01-07,7.53,38,286.14
2645,2025-01,2025-01-08,8.08,38,307.04
2645,2025-01,2025-01-09,9.37,38,356.06
2645,2025-01,2025-01-10,9.92,38,376.96
2645,2025-01,2025-01-12,8.42,38,319.96
2645,2025-01,2025-01-13,7.82,38,297.16
2645,2025-01,2025-01-14,9.37,38,356.06
2645,2025-01,2025-01-15,8.42,38,319.96
2645,2025-01,2025-01-16,8.8,38,334.4
2645,2025-01,2025-01-17,9.68,38,367.84
2645,2025-01,2025-01-20,9.73,38,369.74
2645,2025-01,2025-01-21,7.97,38,302.86
2645,2025-01,2025-01-22,9.25,38,351.5
2645,2025-01,2025-01-23,8.67,38,329.46
2645,2025-01,2025-01-24,8.38,38,318.44
2645,2025-01,2025-01-25,7.68,38,291.84
2645,2025-01,2025-01-27,9.3,38,353.4
2645,2025-01,2025-01-28,8.6,38,326.8
2645,2025-01,2025-01-29,7.98,38,303.24
2645,2025-01,2025-01-30,8.68,38,329.84
2645,2025-01,2025-01-31,9.23,38,350.74
2645,2025-01,2025-02-01,8.12,38,308.56
2645,2025-01,2025-02-03,8.57,38,325.66
2645,2025-01,2025-02-04,9.47,38,359.86
2645,2025-01,2025-02-05,9.37,38,356.06
2645,2025-01,2025-02-06,9.77,38,371.26
2645,2025-01,2025-02-07,7.73,38,293.74
2645,2025-01,2025-02-10,7.78,38,295.64
2645,2025-01,2025-02-11,9.1,38,345.8
2645,2025-01,2025-02-12,7.98,38,303.24
2645,2025-01,2025-02-13,7.78,38,295.64
2645,2025-01,2025-02-14,8.3,38,315.4
2645,2025-01,2025-02-17,7.93,38,301.34
2645,2025-01,2025-02-18,9.23,38,350.74
2645,2025-01,2025-02-19,7.75,38,294.5
2645,2025-01,2025-02-20,9.27,38,352.26
2645,2025-01,2025-02-21,9.37,38,356.06
2645,2025-01,2025-02-22,9.08,38,345.04
2645,2025-01,2025-02-24,8.7,38,330.6
2645,2025-01,2025-02-25,8.33,38,316.54
2645,2025-01,2025-02-26,9.65,38,366.7
2645,2025-01,2025-02-27,9.18,38,348.84
2645,2025-01,2025-02-28,7.87,38,299.06
2646,2025-01,2025-01-01,8.53,28,238.84
2646,2025-01,2025-01-02,7.62,28,213.36
2646,2025-01,2025-01-03,9.25,28,259.0
2646,2025-01,2025-01-05,9.43,28,264.04
2646,2025-01,2025-01-06,9.67,28,270.76
2646,2025-01,2025-01-07,8.65,28,242.2
2646,2025-01,2025-01-08,9.92,28,277.76
2646,2025-01,2025-01-09,9.53,28,266.84
2646,2025-01,2025-01-10,8.95,28,250.6
2646,2025-01,2025-01-13,7.57,28,211.96
2646,2025-01,2025-01-14,9.28,28,259.84
2646,2025-01,2025-01-15,9.8,28,274.4
2646,2025-01,2025-01-16,8.13,28,227.64
2646,2025-01,2025-01-17,8.95,28,250.6
2646,2025-01,2025-01-20,9.45,28,264.6
2646,2025-01,2025-01-21,7.83,28,219.24
2646,2025-01,2025-01-22,8.33,28,233.24
2646,2025-01,2025-01-23,9.12,28,255.36
2646,2025-01,2025-01-24,8.15,28,228.2
2646,2025-01,2025-01-26,8.45,28,236.6
2646,2025-01,2025-01-27,8.28,28,231.84
2646,2025-01,2025-01-28,8.65,28,242.2
2646,2025-01,2025-01-29,8.85,28,247.8
2646,2025-01,2025-01-30,7.7,28,215.6
2646,2025-01,2025-01-31,7.73,28,216.44
2646,2025-01,2025-02-03,7.7,28,215.6
2646,2025-01,2025-02-04,8.8,28,246.4
2646,2025-01,2025-02-05,9.15,28,256.2
2646,2025-01,2025-02-06,8.85,28,247.8
2646,2025-01,2025-02-07,9.52,28,266.56
2646,2025-01,2025-02-08,9.32,28,260.96
2646,2025-01,2025-02-09,8.42,28,235.76
2646,2025-01,2025-02-10,9.33,28,261.24
2646,2025-01,2025-02-11,9.25,28,259.0
2646,2025-01,2025-02-12,7.92,28,221.76
2646,2025-01,2025-02-13,8.7,28,243.6
2646,2025-01,2025-02-14,8.58,28,240.24
2646,2025-01,2025-02-16,7.83,28,219.24
2646,2025-01,2025-02-17,8.48,28,237.44
2646,2025-01,2025-02-18,8.8,28,246.4
2646,2025-01,2025-02-19,7.53,28,210.84
2646,2025-01,2025-02-20,9.67,28,270.76
2646,2025-01,2025-02-21,9.68,28,271.04
2646,2025-01,2025-02-24,9.25,28,259.0
2646,2025-01,2025-02-25,9.05,28,253.4
2646,2025-01,2025-02-26,8.27,28,231.56
2646,2025-01,2025-02-27,9.37,28,262.36
2646,2025-01,2025-02-28,7.85,28,219.8
2646,2025-01,2025-03-01,8.63,28,241.64
2657,2025-01,2025-01-01,9.22,32,295.04
2657,2025-01,2025-01-02,9.47,32,303.04
2657,2025-01,2025-01-03,8.83,32,282.56
2657,2025-01,2025-01-04,9.15,32,292.8
2657,2025-01,2025-01-06,8.35,32,267.2
2657,2025-01,2025-01-07,7.78,32,248.96
2657,2025-01,2025-01-08,7.63,32,244.16
2657,2025-01,2025-01-09,9.47,32,303.04
2657,2025-01,2025-01-10,9.83,32,314.56
2657,2025-01,2025-01-11,9.32,32,298.24
2657,2025-01,2025-01-12,8.1,32,259.2
2657,2025-01,2025-01-13,8.85,32,283.2
2657,2025-01,2025-01-14,7.53,32,240.96
2657,2025-01,2025-01-15,9.83,32,314.56
2657,2025-01,2025-01-16,8.9,32,284.8
2657,2025-01,2025-01-17,9.13,32,292.16
2657,2025-01,2025-01-20,8.82,32,282.24
2657,2025-01,2025-01-21,9.67,32,309.44
2657,2025-01,2025-01-22,9.48,32,303.36
2657,2025-01,2025-01-23,9.73,32,311.36
2657,2025-01,2025-01-24,9.92,32,317.44
2657,2025-01,2025-01-27,9.35,32,299.2
2657,2025-01,2025-01-28,9.03,32,288.96
2657,2025-01,2025-01-29,8.9,32,284.8
2657,2025-01,2025-01-30,7.9,32,252.8
2657,2025-01,2025-01-31,8.37,32,267.84
2657,2025-01,2025-02-01,9.87,32,315.84
2657,2025-01,2025-02-02,8.07,32,258.24
2657,2025-01,2025-02-03,8.72,32,279.04
2657,2025-01,2025-02-04,8.15,32,260.8
2657,2025-01,2025-02-05,7.67,32,245.44
2657,2025-01,2025-02-06,9.28,32,296.96
2657,2025-01,2025-02-07,8.33,32,266.56
2657,2025-01,2025-02-10,8.83,32,282.56
2657,2025-01,2025-02-11,9.08,32,290.56
2657,2025-01,2025-02-12,8.83,32,282.56
2657,2025-01,2025-02-13,8.82,32,282.24
2657,2025-01,2025-02-14,8.6,32,275.2
2657,2025-01,2025-02-15,8.73,32,279.36
2657,2025-01,2025-02-17,8.35,32,267.2
2657,2025-01,2025-02-18,8.42,32,269.44
2657,2025-01,2025-02-19,7.82,32,250.24
2657,2025-01,2025-02-20,8.35,32,267.2
2657,2025-01,2025-02-21,8.47,32,271.04
2657,2025-01,2025-02-24,8.67,32,277.44
2657,2025-01,2025-02-25,8.35,32,267.2
2657,2025-01,2025-02-26,10.0,32,320.0
2657,2025-01,2025-02-27,7.68,32,245.76
2657,2025-01,2025-02-28,9.65,32,308.8
2665,2025-01,2025-01-01,9.85,28,275.8
2665,2025-01,2025-01-02,9.62,28,269.36
2665,2025-01,2025-01-03,8.42,28,235.76
2665,2025-01,2025-01-06,8.32,28,232.96
2665,2025-01,2025-01-07,8.6,28,240.8
2665,2025-01,2025-01-08,7.93,28,222.04
2665,2025-01,2025-01-09,7.7,28,215.6
2665,2025-01,2025-01-10,8.22,28,230.16
2665,2025-01,2025-01-13,8.82,28,246.96
2665,2025-01,2025-01-14,9.17,28,256.76
2665,2025-01,2025-01-15,9.72,28,272.16
2665,2025-01,2025-01-16,8.55,28,239.4
2665,2025-01,2025-01-17,9.65,28,270.2
2665,2025-01,2025-01-18,8.65,28,242.2
2665,2025-01,2025-01-20,8.65,28,242.2
2665,2025-01,2025-01-21,8.83,28,247.24
2665,2025-01,2025-01-22,9.77,28,273.56
2665,2025-01,2025-01-23,9.67,28,270.76
2665,2025-01,2025-01-24,8.83,28,247.24
2665,2025-01,2025-01-27,9.82,28,274.96
2665,2025-01,2025-01-28,8.28,28,231.84
2665,2025-01,2025-01-29,9.77,28,273.56
2665,2025-01,2025-01-30,9.65,28,270.2
2665,2025-01,2025-01-31,8.9,28,249.2
2665,2025-01,2025-02-03,7.68,28,215.04
2665,2025-01,2025-02-04,9.2,28,257.6
2665,2025-01,2025-02-05,9.45,28,264.6
2665,2025-01,2025-02-06,9.27,28,259.56
2665,2025-01,2025-02-07,9.8,28,274.4
2665,2025-01,2025-02-08,8.88,28,248.64
2665,2025-01,2025-02-10,9.98,28,279.44
2665,2025-01,2025-02-11,8.48,28,237.44
2665,2025-01,2025-02-12,9.03,28,252.84
2665,2025-01,2025-02-13,8.68,28,243.04
2665,2025-01,2025-02-14,7.85,28,219.8
2665,2025-01,2025-02-17,9.77,28,273.56
2665,2025-01,2025-02-18,8.2,28,229.6
2665,2025-01,2025-02-19,8.78,28,245.84
2665,2025-01,2025-02-20,8.13,28,227.64
2665,2025-01,2025-02-21,8.93,28,250.04
2665,2025-01,2025-02-23,8.28,28,231.84
2665,2025-01,2025-02-24,8.75,28,245.0
2665,2025-01,2025-02-25,9.62,28,269.36
2665,2025-01,2025-02-26,7.8,28,218.4
2665,2025-01,2025-02-27,7.6,28,212.8
2665,2025-01,2025-02-28,8.65,28,242.2
2666,2025-01,2025-01-01,9.0,38,342.0
2666,2025-01,2025-01-02,8.35,38,317.3
2666,2025-01,2025-01-03,7.88,38,299.44
2666,2025-01,2025-01-04,8.13,38,308.94
2666,2025-01,2025-01-06,7.85,38,298.3
2666,2025-01,2025-01-07,7.8,38,296.4
2666,2025-01,2025-01-08,9.22,38,350.36
2666,2025-01,2025-01-09,9.07,38,344.66
2666,2025-01,2025-01-10,9.85,38,374.3
2666,2025-01,2025-01-11,9.97,38,378.86
2666,2025-01,2025-01-12,8.27,38,314.26
2666,2025-01,2025-01-13,7.65,38,290.7
2666,2025-01,2025-01-14,8.95,38,340.1
2666,2025-01,2025-01-15,7.63,38,289.94
2666,2025-01,2025-01-16,9.72,38,369.36
2666,2025-01,2025-01-17,9.52,38,361.76
2666,2025-01,2025-01-20,7.93,38,301.34
2666,2025-01,2025-01-21,8.85,38,336.3
2666,2025-01,2025-01-22,9.02,38,342.76
2666,2025-01,2025-01-23,9.9,38,376.2
2666,2025-01,2025-01-24,9.27,38,352.26
2666,2025-01,2025-01-27,8.53,38,324.14
2666,2025-01,2025-01-28,7.78,38,295.64
2666,2025-01,2025-01-29,9.87,38,375.06
2666,2025-01,2025-01-30,9.77,38,371.26
2666,2025-01,2025-01-31,8.48,38,322.24
2666,2025-01,2025-02-03,8.78,38,333.64
2666,2025-01,2025-02-04,7.7,38,292.6
2666,2025-01,2025-02-05,9.6,38,364.8
2666,2025-01,2025-02-06,9.72,38,369.36
2666,2025-01,2025-02-07,9.25,38,351.5
2666,2025-01,2025-02-09,7.78,38,295.64
2666,2025-01,2025-02-10,7.92,38,300.96
2666,2025-01,2025-02-11,8.1,38,307.8
2666,2025-01,2025-02-12,9.58,38,364.04
2666,2025-01,2025-02-13,9.28,38,352.64
2666,2025-01,2025-02-14,9.88,38,375.44
2666,2025-01,2025-02-16,9.55,38,362.9
2666,2025-01,2025-02-17,7.72,38,293.36
2666,2025-01,2025-02-18,7.85,38,298.3
2666,2025-01,2025-02-19,9.73,38,369.74
2666,2025-01,2025-02-20,9.65,38,366.7
2666,2025-01,2025-02-21,7.72,38,293.36
2666,2025-01,2025-02-24,8.62,38,327.56
2666,2025-01,2025-02-25,8.67,38,329.46
2666,2025-01,2025-02-26,9.27,38,352.26
2666,2025-01,2025-02-27,9.87,38,375.06
2666,2025-01,2025-02-28,9.98,38,379.24
2674,2025-01,2025-01-01,9.83,28,275.24
2674,2025-01,2025-01-02,7.68,28,215.04
2674,2025-01,2025-01-03,8.62,28,241.36
2674,2025-01,2025-01-06,8.15,28,228.2
2674,2025-01,2025-01-07,7.68,28,215.04
2674,2025-01,2025-01-08,7.55,28,211.4
2674,2025-01,2025-01-09,9.4,28,263.2
2674,2025-01,2025-01-10,7.78,28,217.84
2674,2025-01,2025-01-13,7.77,28,217.56
2674,2025-01,2025-01-14,8.67,28,242.76
2674,2025-01,2025-01-15,8.42,28,235.76
2674,2025-01,2025-01-16,7.67,28,214.76
2674,2025-01,2025-01-17,9.0,28,252.0
2674,2025-01,2025-01-18,7.92,28,221.76
2674,2025-01,2025-01-19,7.87,28,220.36
2674,2025-01,2025-01-20,9.57,28,267.96
2674,2025-01,2025-01-21,7.77,28,217.56
2674,2025-01,2025-01-22,7.78,28,217.84
2674,2025-01,2025-01-23,9.58,28,268.24
2674,2025-01,2025-01-24,8.15,28,228.2
2674,2025-01,2025-01-26,9.27,28,259.56
2674,2025-01,2025-01-27,9.83,28,275.24
2674,2025-01,2025-01-28,9.32,28,260.96
2674,2025-01,2025-01-29,8.27,28,231.56
2674,2025-01,2025-01-30,7.98,28,223.44
2674,2025-01,2025-01-31,7.87,28,220.36
2674,2025-01,2025-02-03,8.42,28,235.76
2674,2025-01,2025-02-04,9.37,28,262.36
2674,2025-01,2025-02-05,7.88,28,220.64
2674,2025-01,2025-02-06,9.73,28,272.44
2674,2025-01,2025-02-07,9.47,28,265.16
2674,2025-01,2025-02-08,9.75,28,273.0
2674,2025-01,2025-02-10,8.12,28,227.36
2674,2025-01,2025-02-11,9.42,28,263.76
2674,2025-01,2025-02-12,7.98,28,223.44
2674,2025-01,2025-02-13,7.83,28,219.24
2674,2025-01,2025-02-14,8.23,28,230.44
2674,2025-01,2025-02-17,8.5,28,238.0
2674,2025-01,2025-02-18,9.95,28,278.6
2674,2025-01,2025-02-19,8.33,28,233.24
2674,2025-01,2025-02-20,7.62,28,213.36
2674,2025-01,2025-02-21,9.72,28,272.16
2674,2025-01,2025-02-22,8.77,28,245.56
2674,2025-01,2025-02-24,9.48,28,265.44
2674,2025-01,2025-02-25,9.6,28,268.8
2674,2025-01,2025-02-26,8.02,28,224.56
2674,2025-01,2025-02-27,8.47,28,237.16
2674,2025-01,2025-02-28,9.97,28,279.16
2682,2025-01,2025-01-01,9.52,28,266.56
2682,2025-01,2025-01-02,8.95,28,250.6
2682,2025-01,2025-01-03,7.93,28,222.04
2682,2025-01,2025-01-06,8.73,28,244.44
2682,2025-01,2025-01-07,8.92,28,249.76
2682,2025-01,2025-01-08,8.92,28,249.76
2682,2025-01,2025-01-09,9.35,28,261.8
2682,2025-01,2025-01-10,9.6,28,268.8
2682,2025-01,2025-01-13,8.18,28,229.04
2682,2025-01,2025-01-14,8.65,28,242.2
2682,2025-01,2025-01-15,9.35,28,261.8
2682,2025-01,2025-01-16,9.55,28,267.4
2682,2025-01,2025-01-17,9.47,28,265.16
2682,2025-01,2025-01-20,8.73,28,244.44
2682,2025-01,2025-01-21,9.1,28,254.8
2682,2025-01,2025-01-22,9.3,28,260.4
2682,2025-01,2025-01-23,9.92,28,277.76
2682,2025-01,2025-01-24,9.98,28,279.44
2682,2025-01,2025-01-27,8.82,28,246.96
2682,2025-01,2025-01-28,9.12,28,255.36
2682,2025-01,2025-01-29,8.25,28,231.0
2682,2025-01,2025-01-30,9.4,28,263.2
2682,2025-01,2025-01-31,8.0,28,224.0
2682,2025-01,2025-02-02,9.12,28,255.36
2682,2025-01,2025-02-03,7.9,28,221.2
2682,2025-01,2025-02-04,8.22,28,230.16
2682,2025-01,2025-02-05,9.08,28,254.24
2682,2025-01,2025-02-06,9.5,28,266.0
2682,2025-01,2025-02-07,7.98,28,223.44
2682,2025-01,2025-02-10,8.48,28,237.44
2682,2025-01,2025-02-11,9.47,28,265.16
2682,2025-01,2025-02-12,8.35,28,233.8
2682,2025-01,2025-02-13,9.62,28,269.36
2682,2025-01,2025-02-14,8.97,28,251.16
2682,2025-01,2025-02-17,9.1,28,254.8
2682,2025-01,2025-02-18,9.38,28,262.64
2682,2025-01,2025-02-19,8.57,28,239.96
2682,2025-01,2025-02-20,7.72,28,216.16
2682,2025-01,2025-02-21,9.58,28,268.24
2682,2025-01,2025-02-24,9.53,28,266.84
2682,2025-01,2025-02-25,9.08,28,254.24
2682,2025-01,2025-02-26,9.37,28,262.36
2682,2025-01,2025-02-27,9.08,28,254.24
2682,2025-01,2025-02-28,7.87,28,220.36
2682,2025-01,2025-03-01,8.32,28,232.96
2683,2025-01,2025-01-01,9.6,28,268.8
2683,2025-01,2025-01-02,9.62,28,269.36
2683,2025-01,2025-01-03,8.12,28,227.36
2683,2025-01,2025-01-04,8.33,28,233.24
2683,2025-01,2025-01-06,8.13,28,227.64
2683,2025-01,2025-01-07,8.57,28,239.96
2683,2025-01,2025-01-08,7.57,28,211.96
2683,2025-01,2025-01-09,8.92,28,249.76
2683,2025-01,2025-01-10,7.67,28,214.76
2683,2025-01,2025-01-12,8.02,28,224.56
2683,2025-01,2025-01-13,8.52,28,238.56
2683,2025-01,2025-01-14,9.43,28,264.04
2683,2025-01,2025-01-15,8.15,28,228.2
2683,2025-01,2025-01-16,9.43,28,264.04
2683,2025-01,2025-01-17,7.8,28,218.4
2683,2025-01,2025-01-20,9.75,28,273.0
2683,2025-01,2025-01-21,9.38,28,262.64
2683,2025-01,2025-01-22,9.87,28,276.36
2683,2025-01,2025-01-23,7.97,28,223.16
2683,2025-01,2025-01-24,8.68,28,243.04
2683,2025-01,2025-01-27,8.18,28,229.04
2683,2025-01,2025-01-28,8.63,28,241.64
2683,2025-01,2025-01-29,8.2,28,229.6
2683,2025-01,2025-01-30,8.87,28,248.36
2683,2025-01,2025-01-31,9.27,28,259.56
2683,2025-01,2025-02-01,8.97,28,251.16
2683,2025-01,2025-02-03,9.95,28,278.6
2683,2025-01,2025-02-04,8.65,28,242.2
2683,2025-01,2025-02-05,9.33,28,261.24
2683,2025-01,2025-02-06,8.53,28,238.84
2683,2025-01,2025-02-07,9.73,28,272.44
2683,2025-01,2025-02-10,8.18,28,229.04
2683,2025-01,2025-02-11,9.6,28,268.8
2683,2025-01,2025-02-12,9.48,28,265.44
2683,2025-01,2025-02-13,9.12,28,255.36
2683,2025-01,2025-02-14,9.43,28,264.04
2683,2025-01,2025-02-16,9.38,28,262.64
2683,2025-01,2025-02-17,9.65,28,270.2
2683,2025-01,2025-02-18,9.0,28,252.0
2683,2025-01,2025-02-19,9.22,28,258.16
2683,2025-01,2025-02-20,8.62,28,241.36
2683,2025-01,2025-02-21,8.85,28,247.8
2683,2025-01,2025-02-22,7.8,28,218.4
2683,2025-01,2025-02-24,7.8,28,218.4
2683,2025-01,2025-02-25,9.88,28,276.64
2683,2025-01,2025-02-26,8.8,28,246.4
2683,2025-01,2025-02-27,10.0,28,280.0
2683,2025-01,2025-02-28,8.78,28,245.84
2694,2025-01,2025-01-01,9.15,38,347.7
2694,2025-01,2025-01-02,7.93,38,301.34
2694,2025-01,2025-01-03,9.0,38,342.0
2694,2025-01,2025-01-04,7.6,38,288.8
2694,2025-01,2025-01-06,9.2,38,349.6
2694,2025-01,2025-01-07,9.8,38,372.4
2694,2025-01,2025-01-08,9.08,38,345.04
2694,2025-01,2025-01-09,9.18,38,348.84
2694,2025-01,2025-01-10,9.72,38,369.36
2694,2025-01,2025-01-13,8.75,38,332.5
2694,2025-01,2025-01-14,8.45,38,321.1
2694,2025-01,2025-01-15,8.0,38,304.0
2694,2025-01,2025-01-16,8.15,38,309.7
2694,2025-01,2025-01-17,10.0,38,380.0
2694,2025-01,2025-01-20,8.82,38,335.16
2694,2025-01,2025-01-21,7.65,38,290.7
2694,2025-01,2025-01-22,9.53,38,362.14
2694,2025-01,2025-01-23,9.18,38,348.84
2694,2025-01,2025-01-24,7.98,38,303.24
2694,2025-01,2025-01-27,8.6,38,326.8
2694,2025-01,2025-01-28,9.08,38,345.04
2694,2025-01,2025-01-29,7.68,38,291.84
2694,2025-01,2025-01-30,9.67,38,367.46
2694,2025-01,2025-01-31,8.83,38,335.54
2694,2025-01,2025-02-03,7.57,38,287.66
2694,2025-01,2025-02-04,8.13,38,308.94
2694,2025-01,2025-02-05,9.13,38,346.94
2694,2025-01,2025-02-06,9.82,38,373.16
2694,2025-01,2025-02-07,7.62,38,289.56
2694,2025-01,2025-02-08,9.08,38,345.04
2694,2025-01,2025-02-09,8.78,38,333.64
2694,2025-01,2025-02-10,9.73,38,369.74
2694,2025-01,2025-02-11,9.55,38,362.9
2694,2025-01,2025-02-12,10.0,38,380.0
2694,2025-01,2025-02-13,9.87,38,375.06
2694,2025-01,2025-02-14,9.05,38,343.9
2694,2025-01,2025-02-17,9.63,38,365.94
2694,2025-01,2025-02-18,8.23,38,312.74
2694,2025-01,2025-02-19,7.83,38,297.54
2694,2025-01,2025-02-20,7.6,38,288.8
2694,2025-01,2025-02-21,8.32,38,316.16
2694,2025-01,2025-02-24,9.77,38,371.26
2694,2025-01,2025-02-25,8.52,38,323.76
2694,2025-01,2025-02-26,7.63,38,289.94
2694,2025-01,2025-02-27,7.58,38,288.04
2694,2025-01,2025-02-28,7.92,38,300.96
2694,2025-01,2025-03-01,8.63,38,327.94
2706,2025-01,2025-01-01,8.35,28,233.8
2706,2025-01,2025-01-02,8.7,28,243.6
2706,2025-01,2025-01-03,9.88,28,276.64
2706,2025-01,2025-01-06,9.38,28,262.64
2706,2025-01,2025-01-07,7.83,28,219.24
2706,2025-01,2025-01-08,8.22,28,230.16
2706,2025-01,2025-01-09,8.37,28,234.36
2706,2025-01,2025-01-10,7.57,28,211.96
2706,2025-01,2025-01-12,9.03,28,252.84
2706,2025-01,2025-01-13,9.62,28,269.36
2706,2025-01,2025-01-14,8.58,28,240.24
2706,2025-01,2025-01-15,9.52,28,266.56
2706,2025-01,2025-01-16,9.67,28,270.76
2706,2025-01,2025-01-17,7.97,28,223.16
2706,2025-01,2025-01-20,9.27,28,259.56
